Amount in Euro,Date,From Account,From Label,From Sender,To Account,To Label,To Recipient
6928.63,"Sat, 02 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
7944.15,"Sat, 23 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
9533.75,"Mon, 22 May 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8632.2,"Mon, 30 Jan 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9527.59,"Tue, 30 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9838.55,"Sun, 08 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
6130.5,"Sat, 25 Mar 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7997.9,"Fri, 26 May 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
6739.39,"Sun, 02 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
6368.01,"Tue, 21 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,ABC Inc (A002),ABC Inc
7724.3,"Mon, 01 Jan 2024 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7674.48,"Sat, 08 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
8397.67,"Wed, 05 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
5033.5,"Sun, 16 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
8127.91,"Tue, 31 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
7123.4,"Sun, 09 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7673.69,"Fri, 24 Nov 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
7859.77,"Sun, 24 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6959.21,"Fri, 21 Apr 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
8136.76,"Thu, 25 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
8376.89,"Tue, 18 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8497.76,"Fri, 14 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
9782.76,"Wed, 19 Apr 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7126.46,"Thu, 18 May 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
6847.34,"Fri, 06 Jan 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
7975.16,"Thu, 16 Mar 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
5985.56,"Sat, 21 Jan 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9220.45,"Fri, 19 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
8226.73,"Sat, 22 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
9146.07,"Sun, 05 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
5091.28,"Fri, 03 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7537.76,"Sun, 01 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
9756.02,"Tue, 12 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
7472.94,"Wed, 05 Jul 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
9646.81,"Mon, 09 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
5990.89,"Sun, 03 Sep 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
8255.66,"Tue, 25 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
7332.8,"Thu, 16 Nov 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6911.93,"Sun, 12 Mar 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
8454.97,"Fri, 17 Feb 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
6168.88,"Mon, 31 Jul 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
5799.12,"Thu, 20 Jul 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
5488.67,"Sat, 15 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
7970.68,"Fri, 06 Jan 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
5444.44,"Tue, 07 Feb 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
8401.06,"Mon, 16 Oct 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
9578.44,"Mon, 17 Apr 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
7474.32,"Fri, 21 Apr 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
7189.79,"Tue, 18 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6174.94,"Sun, 19 Mar 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
8117.02,"Tue, 05 Dec 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8818.44,"Mon, 14 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
5188.52,"Mon, 07 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
9867.28,"Tue, 10 Oct 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
8534.02,"Mon, 20 Feb 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
8760.96,"Tue, 06 Jun 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
7380.38,"Sat, 21 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9264.7,"Tue, 09 May 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,XYZ Corp (A002),XYZ Corp
5032.24,"Fri, 27 Jan 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
6120.27,"Thu, 23 Mar 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
6056.91,"Sat, 01 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8098.94,"Sat, 22 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
5480.62,"Fri, 23 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
6617.59,"Tue, 28 Mar 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
8512.66,"Sat, 18 Mar 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
7262.84,"Sun, 19 Nov 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
7235.18,"Tue, 22 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
7550.42,"Thu, 31 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
6913.65,"Fri, 14 Apr 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5850.41,"Tue, 21 Mar 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,123 Services (A002),123 Services
9995.88,"Mon, 19 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7462.73,"Sun, 15 Jan 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
5397.11,"Sat, 05 Aug 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
5900.55,"Fri, 06 Oct 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
9561.42,"Sat, 29 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9993.31,"Fri, 18 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
9076.1,"Wed, 29 Nov 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
6088.5,"Wed, 02 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
7570.42,"Thu, 08 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
6337.46,"Wed, 11 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5779.38,"Fri, 10 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
9694.44,"Wed, 25 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
5476.81,"Sat, 15 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
8820.7,"Thu, 16 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
9937.92,"Fri, 23 Jun 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
6871.34,"Wed, 17 May 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
7206.22,"Mon, 02 Jan 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
7225.28,"Tue, 16 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
9452.88,"Fri, 21 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
5157.58,"Wed, 29 Nov 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
6040.48,"Mon, 08 May 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Global Traders (A002),Global Traders
5907.43,"Mon, 17 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6094.61,"Mon, 02 Oct 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
8104.84,"Fri, 31 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
5977.65,"Fri, 15 Sep 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
6559.11,"Sat, 21 Jan 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
8948.95,"Sun, 19 Nov 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
5718.44,"Tue, 08 Aug 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
6429.22,"Sat, 22 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
6983.57,"Thu, 07 Dec 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
5531.31,"Sun, 16 Jul 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
5219.42,"Wed, 06 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9925.99,"Fri, 27 Oct 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
6615.74,"Sun, 13 Aug 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,XYZ Corp (A002),XYZ Corp
7250.37,"Wed, 20 Dec 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
6214.09,"Sun, 28 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
8418.33,"Tue, 23 May 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
6732.05,"Sat, 01 Jul 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Global Traders (A002),Global Traders
8059.66,"Thu, 21 Sep 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
8974.65,"Mon, 13 Feb 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
9937.42,"Mon, 24 Apr 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Global Traders (A002),Global Traders
9786.23,"Wed, 01 Feb 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,Global Traders (A002),Global Traders
6533.99,"Tue, 25 Apr 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
9814.91,"Mon, 22 May 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7839.26,"Sun, 16 Apr 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
7699.27,"Wed, 21 Jun 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
8672.17,"Mon, 27 Mar 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,ABC Inc (A002),ABC Inc
5119.99,"Fri, 01 Dec 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
5617.74,"Thu, 26 Oct 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
6493.18,"Mon, 27 Mar 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
7169.48,"Tue, 27 Jun 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,ABC Inc (A002),ABC Inc
9619.39,"Sat, 28 Oct 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
5531.18,"Fri, 15 Dec 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
8255.4,"Mon, 16 Oct 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
5136.49,"Wed, 07 Jun 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
8183.81,"Fri, 21 Apr 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
8252.87,"Sat, 25 Nov 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,XYZ Corp (A002),XYZ Corp
8007.69,"Mon, 03 Apr 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
8214.68,"Sun, 09 Apr 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,123 Services (A002),123 Services
9182.88,"Mon, 31 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
7325.26,"Fri, 21 Jul 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9897.92,"Mon, 13 Mar 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
7671.16,"Tue, 06 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Tech Solutions (A002),Tech Solutions
5762.19,"Wed, 27 Dec 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,123 Services (A002),123 Services
9333.07,"Wed, 16 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,123 Services (A002),123 Services
5702.49,"Fri, 04 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
9383.14,"Wed, 15 Feb 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,123 Services (A002),123 Services
5345.38,"Tue, 21 Mar 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,Tech Solutions (A002),Tech Solutions
6993.12,"Mon, 07 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
6380.04,"Mon, 01 Jan 2024 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,ABC Inc (A002),ABC Inc
8377.82,"Sat, 29 Apr 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
9625.4,"Wed, 25 Jan 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Global Traders (A002),Global Traders
7532.0,"Tue, 26 Dec 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,123 Services (A002),123 Services
9969.47,"Wed, 30 Aug 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,XYZ Corp (A002),XYZ Corp
7977.86,"Wed, 03 May 2023 00:00:00 GMT",A002,Jane Smith (A002),Jane Smith,A002,ABC Inc (A002),ABC Inc
5864.11,"Tue, 26 Dec 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Tech Solutions (A002),Tech Solutions
9877.23,"Sat, 10 Jun 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,ABC Inc (A002),ABC Inc
6361.48,"Sun, 12 Mar 2023 00:00:00 GMT",A002,Bob Brown (A002),Bob Brown,A002,Tech Solutions (A002),Tech Solutions
9790.72,"Tue, 31 Jan 2023 00:00:00 GMT",A002,John Doe (A002),John Doe,A002,XYZ Corp (A002),XYZ Corp
9370.74,"Tue, 06 Jun 2023 00:00:00 GMT",A002,Alice Johnson (A002),Alice Johnson,A002,Global Traders (A002),Global Traders
6546.71,"Tue, 29 Aug 2023 00:00:00 GMT",A002,Charlie Davis (A002),Charlie Davis,A002,Global Traders (A002),Global Traders
